id	PI3Ksign2_E001006_CD4Tcells_AZ4943_NS_KT_15	PI3Ksign2_E001006_CD4Tcells_AZ4943_S_KT_16	HUGO
ENST00000558091	0.0	0.0	USP8
ENST00000558116	0.0	0.0	RNF213
ENST00000558151	0.0	0.0	BUB1B
ENST00000558167	0.0	0.0	CRTC3
ENST00000558210	0.0	0.0	TCF12
ENST00000558240	0.0	0.0	CDK12
ENST00000558306	0.0	0.0	NTRK3
ENST00000558355	0.0	0.0	IGF1R
ENST00000558401	0.0	0.0	B2M
ENST00000558428	0.0	0.0	SMAD3
ENST00000558469	0.0	0.0	CUX1
ENST00000558488	0.0	0.0	RNF213
ENST00000558496	0.0	0.0	CRTC3
ENST00000558569	0.0	0.0	TSHZ3
ENST00000558576	0.0	0.0	NTRK3
ENST00000558599	0.0	0.0	BLM
ENST00000558600	0.0	0.0	HSP90AA1
ENST00000558619	0.0	0.0	CRTC3
ENST00000558665	0.0	0.0	KMT2C
ENST00000558676	0.0	0.0	NTRK3
ENST00000558715	0.0	0.0	BUB1B
ENST00000558739	0.0	0.0	SMAD3
ENST00000558751	0.0	0.0	IGF1R
ENST00000558762	0.0	0.0	IGF1R
ENST00000558763	0.0	0.0	SMAD3
ENST00000558796	0.0	0.0	PBX1
ENST00000558825	0.0	0.0	BLM
ENST00000558827	0.0	0.0	SMAD3
ENST00000558836	0.0	0.0	CUX1
ENST00000558837	0.0	0.0	PBX1
ENST00000558842	0.0	0.0	ZFHX3
ENST00000558892	0.0	0.0	USP8
ENST00000558894	0.0	0.0	SMAD3
ENST00000558898	0.0	0.0	IGF1R
ENST00000558908	0.0	0.0	TCF12
ENST00000558947	0.0	0.0	IGF1R
ENST00000558969	0.0	0.0	CD79B
ENST00000558972	0.0	0.0	BUB1B
ENST00000559067	0.0	0.0	NTRK3
ENST00000559070	0.0	0.0	RNF213
ENST00000559092	0.0	0.0	SMAD3
ENST00000559188	0.0	0.0	NTRK3
ENST00000559216	0.0	0.0	TCF12
ENST00000559220	0.0	0.0	B2M
ENST00000559240	0.0	0.0	PBX1
ENST00000559242	0.0	0.0	USP8
ENST00000559282	0.0	0.0	BLM
ENST00000559329	0.0	0.0	USP8
ENST00000559355	0.0	0.0	FES
ENST00000559358	0.0	0.0	CD79B
ENST00000559414	0.0	0.0	BUB1B
ENST00000559426	0.0	0.0	BLM
ENST00000559460	0.0	0.0	SMAD3
ENST00000559461	0.0	0.0	BUB1B
ENST00000559482	0.0	0.0	IDH2
ENST00000559545	0.0	0.0	CDK12
ENST00000559560	0.0	0.0	PBX1
ENST00000559578	0.0	0.0	PBX1
ENST00000559582	0.0	0.0	IGF1R
ENST00000559603	0.0	0.0	RNF213
ENST00000559609	0.0	0.0	TCF12
ENST00000559663	0.0	0.0	CDK12
ENST00000559680	0.0	0.0	NTRK3
ENST00000559703	0.0	0.0	TCF12
ENST00000559710	0.0	0.0	TCF12
ENST00000559720	0.0	0.0	B2M
ENST00000559724	0.0	0.0	BLM
ENST00000559733	0.0	0.0	BUB1B
ENST00000559764	0.0	0.0	NTRK3
ENST00000559772	0.0	0.0	BUB1B
ENST00000559864	18139.4	0.0	RNF213
ENST00000559907	0.0	0.0	B2M
ENST00000559916	0.0	0.0	B2M
ENST00000559925	0.0	0.0	IGF1R
ENST00000559937	0.0	0.0	SMAD3
ENST00000560017	0.0	0.0	NTRK3
ENST00000560047	0.0	0.0	CRTC3
ENST00000560061	0.0	0.0	IDH2
ENST00000560083	0.0	0.0	RNF213
ENST00000560098	0.0	0.0	CRTC3
ENST00000560120	0.0	0.0	BUB1B
ENST00000560130	0.0	0.0	HSP90AA1
ENST00000560136	0.0	0.0	BLM
ENST00000560144	0.0	0.0	IGF1R
ENST00000560175	0.0	0.0	SMAD3
ENST00000560186	0.0	0.0	IGF1R
ENST00000560190	0.0	0.0	TCF12
ENST00000560191	0.0	0.0	TCF12
ENST00000560201	0.0	0.0	NTRK3
ENST00000560270	0.0	0.0	FGF7
ENST00000560277	0.0	0.0	IGF1R
ENST00000560297	0.0	0.0	USP8
ENST00000560320	0.0	0.0	CRTC3
ENST00000560343	0.0	0.0	IGF1R
ENST00000560379	0.0	0.0	USP8
ENST00000560402	0.0	0.0	SMAD3
ENST00000560424	0.0	0.0	SMAD3
ENST00000560432	0.0	0.0	IGF1R
ENST00000560469	0.0	0.0	PBX1
ENST00000560506	0.0	0.0	TCF12
ENST00000560509	0.0	0.0	BLM
ENST00000560527	0.0	0.0	USP8
ENST00000560541	0.0	0.0	CUX1
ENST00000560556	0.0	0.0	B2M
ENST00000560559	0.0	0.0	BLM
ENST00000560641	0.0	0.0	PBX1
ENST00000560681	0.0	0.0	B2M
ENST00000560694	0.0	0.0	RNF213
ENST00000560704	0.0	0.0	FGF7
ENST00000560707	0.0	0.0	TSHZ3
ENST00000560730	0.0	0.0	USP8
ENST00000560739	0.0	0.0	NTRK3
ENST00000560764	0.0	0.0	TCF12
ENST00000560765	0.0	0.0	FGF7
ENST00000560821	0.0	0.0	BLM
ENST00000560836	0.0	0.0	TCF12
ENST00000560885	0.0	0.0	USP8
ENST00000560887	0.0	0.0	TCF12
ENST00000560927	0.0	0.0	CRTC3
ENST00000560948	0.0	0.0	TCF12
ENST00000560954	0.0	0.0	USP8
ENST00000560968	0.0	0.0	HNF1A
ENST00000560972	0.0	0.0	IGF1R
ENST00000560979	0.0	0.0	FGF7
ENST00000560982	0.0	0.0	USP8
ENST00000561049	0.0	0.0	IGF1R
ENST00000561119	0.0	0.0	CRTC3
ENST00000561139	0.0	0.0	B2M
ENST00000561152	0.0	0.0	TCF12
ENST00000561205	0.0	0.0	SPRED1
ENST00000561206	0.0	0.0	USP8
ENST00000561211	0.0	0.0	USP8
ENST00000561218	0.0	0.0	CRTC3
ENST00000561235	0.0	0.0	TCF12
ENST00000561255	0.0	0.0	CRTC3
ENST00000561290	0.0	0.0	CRTC3
ENST00000561317	0.0	0.0	SPRED1
ENST00000561330	0.0	0.0	USP8
ENST00000561346	0.0	0.0	TCF12
ENST00000561420	0.0	0.0	TCF12
ENST00000561424	0.0	0.0	B2M
ENST00000561449	0.0	0.0	TCF12
ENST00000561454	0.0	0.0	TCF12
ENST00000561514	0.0	0.0	PALB2
ENST00000561532	0.0	0.0	MGA
ENST00000561651	0.0	0.0	MLST8
ENST00000561660	0.0	0.0	FANCA
ENST00000561667	0.0	0.0	FANCA
ENST00000561695	0.0	0.0	TSC2
ENST00000561722	0.0	0.0	FANCA
ENST00000561751	0.0	0.0	CDH1
ENST00000561810	0.0	0.0	MYO5A
ENST00000561924	0.0	0.0	CBFB
ENST00000561953	0.0	0.0	IL21R
ENST00000561962	0.0	0.0	PDPK1
ENST00000562043	0.0	0.0	MLST8
ENST00000562086	0.0	0.0	PML
ENST00000562109	0.0	0.0	GRIN2A
ENST00000562118	0.0	0.0	CDH1
ENST00000562239	0.0	0.0	MLST8
ENST00000562325	0.0	0.0	CDH11
ENST00000562352	0.0	0.0	MLST8
ENST00000562385	0.0	0.0	TNFRSF17
ENST00000562392	0.0	0.0	MLST8
ENST00000562424	0.0	0.0	FANCA
ENST00000562474	0.0	0.0	TSC2
ENST00000562479	0.0	0.0	MLST8
ENST00000562712	0.0	0.0	CDH11
ENST00000562719	0.0	0.0	CBFA2T3
ENST00000562776	0.0	0.0	SIN3A
ENST00000562836	0.0	0.0	CDH1
ENST00000562844	0.0	0.0	MLST8
ENST00000562851	0.0	0.0	MLST8
ENST00000562882	0.0	0.0	CDH11
ENST00000562884	0.0	0.0	CYLD
ENST00000562914	0.0	0.0	HERPUD1
ENST00000562998	0.0	0.0	CDH11
ENST00000563067	0.0	0.0	MLST8
ENST00000563107	0.0	0.0	MLST8
ENST00000563121	0.0	0.0	ACVR1B
ENST00000563179	0.0	0.0	MLST8
ENST00000563255	0.0	0.0	CDH11
ENST00000563318	0.0	0.0	FANCA
ENST00000563343	0.0	0.0	HERPUD1
ENST00000563346	0.0	0.0	TSC2
ENST00000563492	0.0	0.0	CDH11
ENST00000563500	0.0	0.0	PML
ENST00000563510	0.0	0.0	FANCA
ENST00000563513	0.0	0.0	FANCA
ENST00000563576	0.0	0.0	MGA
ENST00000563625	0.0	0.0	ZFHX3
ENST00000563629	0.0	0.0	CYLD
ENST00000563640	0.0	0.0	CBFA2T3
ENST00000563673	0.0	0.0	FANCA
ENST00000563767	0.0	0.0	FANCA
ENST00000563781	0.0	0.0	HERPUD1
ENST00000563856	0.0	0.0	CBFA2T3
ENST00000563911	0.0	0.0	HERPUD1
ENST00000563920	0.0	0.0	CBFA2T3
ENST00000563939	0.0	0.0	CBFB
ENST00000563976	0.0	0.0	CYLD
ENST00000564034	0.0	0.0	CBFB
ENST00000564067	0.0	0.0	TRAF7
ENST00000564088	0.0	0.0	MLST8
ENST00000564089	0.0	0.0	IL21R
ENST00000564190	0.0	0.0	MGA
ENST00000564294	0.0	0.0	MLST8
ENST00000564317	0.0	0.0	CDH11
ENST00000564319	0.0	0.0	MLST8
ENST00000564326	0.0	0.0	CYLD
ENST00000564416	0.0	0.0	CBFA2T3
ENST00000564428	0.0	0.0	PML
ENST00000564475	0.0	0.0	FANCA
ENST00000564583	0.0	0.0	IL21R
ENST00000564594	0.0	0.0	HMGN2P46
ENST00000564634	0.0	0.0	CYLD
ENST00000564676	0.0	0.0	CDH1
ENST00000564678	0.0	0.0	HERPUD1
ENST00000564679	0.0	0.0	MLST8
ENST00000564725	0.0	0.0	PML
ENST00000564745	0.0	0.0	CDH1
ENST00000564766	0.0	0.0	FUS
ENST00000564770	0.0	0.0	CDH11
ENST00000564778	0.0	0.0	SIN3A
ENST00000564870	0.0	0.0	FANCA
ENST00000564884	0.0	0.0	PHLPP2
ENST00000564969	0.0	0.0	FANCA
ENST00000565038	0.0	0.0	PALB2
ENST00000565210	0.0	0.0	CDH11
ENST00000565239	0.0	0.0	PML
ENST00000565250	0.0	0.0	MLST8
ENST00000565264	0.0	0.0	SIN3A
ENST00000565269	0.0	0.0	MLST8
ENST00000565317	0.0	0.0	PML
ENST00000565330	0.0	0.0	MLST8
ENST00000565383	0.0	0.0	TRAF7
ENST00000565389	0.0	0.0	CBFB
ENST00000565582	0.0	0.0	FANCA
ENST00000565687	0.0	0.0	MLST8
ENST00000565717	0.0	0.0	MLST8
ENST00000565810	0.0	0.0	CDH1
ENST00000565898	0.0	0.0	PML
ENST00000565926	0.0	0.0	MLST8
ENST00000565966	0.0	0.0	HERPUD1
ENST00000566024	0.0	0.0	CYLD
ENST00000566068	0.0	0.0	PML
ENST00000566069	0.0	0.0	PALB2
ENST00000566078	0.0	0.0	CTCF
ENST00000566133	0.0	0.0	FANCA
ENST00000566206	0.0	0.0	CYLD
ENST00000566281	0.0	0.0	CBFB
ENST00000566288	0.0	0.0	MGA
ENST00000566326	0.0	0.0	MAP2K1
ENST00000566409	0.0	0.0	FANCA
ENST00000566510	0.0	0.0	CDH1
ENST00000566550	0.0	0.0	HERPUD1
ENST00000566586	0.0	0.0	MGA
ENST00000566605	0.0	0.0	FUS
ENST00000566612	0.0	0.0	CDH1
ENST00000566640	0.0	0.0	SIN3A
ENST00000566653	0.0	0.0	MLST8
ENST00000566659	0.0	0.0	PDPK1
ENST00000566665	0.0	0.0	GRIN2A
ENST00000566670	0.0	0.0	GRIN2A
ENST00000566679	0.0	0.0	CYLD
ENST00000566683	0.0	0.0	GRIN2A
ENST00000566718	0.0	0.0	MGA
ENST00000566827	0.0	0.0	CDH11
ENST00000566835	0.0	0.0	MLST8
ENST00000566868	0.0	0.0	CBFA2T3
ENST00000566889	0.0	0.0	FANCA
ENST00000567003	0.0	0.0	PALB2
ENST00000567016	0.0	0.0	PHLPP2
ENST00000567205	0.0	0.0	FANCA
ENST00000567282	0.0	0.0	MLST8
ENST00000567284	0.0	0.0	FANCA
ENST00000567289	0.0	0.0	SIN3A
ENST00000567320	0.0	0.0	CDH1
ENST00000567510	0.0	0.0	FANCA
ENST00000567543	0.0	0.0	PML
ENST00000567606	0.0	0.0	PML
ENST00000567621	0.0	0.0	FANCA
ENST00000567623	0.0	0.0	MLST8
ENST00000567645	0.0	0.0	TRAF7
ENST00000567653	0.0	0.0	TRAF7
ENST00000567879	0.0	0.0	FANCA
ENST00000567883	0.0	0.0	FANCA
ENST00000567928	0.0	0.0	MLST8
ENST00000567934	0.0	0.0	CDH11
ENST00000567943	0.0	0.0	FANCA
ENST00000567944	0.0	0.0	HERPUD1
ENST00000567947	0.0	0.0	CBFB
ENST00000567988	0.0	0.0	FANCA
ENST00000568004	0.0	0.0	PHLPP2
ENST00000568190	0.0	0.0	SIN3A
ENST00000568194	0.0	0.0	MLST8
ENST00000568219	0.0	0.0	PALB2
ENST00000568238	0.0	0.0	TSC2
ENST00000568247	0.0	0.0	GRIN2A
ENST00000568255	0.0	0.0	MGA
ENST00000568309	0.0	0.0	SIN3A
ENST00000568340	0.0	0.0	CDH11
ENST00000568358	0.0	0.0	HERPUD1
ENST00000568366	0.0	0.0	TSC2
ENST00000568369	0.0	0.0	FANCA
ENST00000568431	0.0	0.0	SIN3A
ENST00000568454	0.0	0.0	TSC2
ENST00000568542	0.0	0.0	MLST8
ENST00000568566	0.0	0.0	TSC2
ENST00000568626	0.0	0.0	FANCA
ENST00000568630	0.0	0.0	MGA
ENST00000568651	0.0	0.0	HERPUD1
ENST00000568669	0.0	0.0	HMGN2P46
ENST00000568676	0.0	0.0	HERPUD1
ENST00000568685	0.0	0.0	FUS
ENST00000568692	0.0	0.0	TSC2
ENST00000568704	0.0	0.0	CYLD
ENST00000568744	0.0	0.0	CYLD
ENST00000568814	0.0	0.0	HERPUD1
ENST00000568858	0.0	0.0	CBFB
ENST00000568901	0.0	0.0	FUS
ENST00000568914	0.0	0.0	MYO5A
ENST00000568919	0.0	0.0	SIN3A
ENST00000568954	0.0	0.0	PHLPP2
ENST00000568983	0.0	0.0	FANCA
ENST00000569095	0.0	0.0	CDH11
ENST00000569110	0.0	0.0	TSC2
ENST00000569128	0.0	0.0	CDH11
ENST00000569161	0.0	0.0	PML
ENST00000569417	0.0	0.0	MLST8
ENST00000569418	0.0	0.0	CYLD
ENST00000569429	0.0	0.0	HERPUD1
ENST00000569443	0.0	0.0	CBFA2T3
ENST00000569457	0.0	0.0	MLST8
ENST00000569464	0.0	0.0	CBFA2T3
ENST00000569477	0.0	0.0	PML
ENST00000569569	0.0	0.0	HERPUD1
ENST00000569624	0.0	0.0	CDH11
ENST00000569649	0.0	0.0	MAF
ENST00000569681	0.0	0.0	CYLD
ENST00000569686	0.0	0.0	TRAF7
ENST00000569691	0.0	0.0	C15orf65
ENST00000569721	0.0	0.0	PDPK1
ENST00000569760	0.0	0.0	FUS
ENST00000569783	0.0	0.0	CDH11
ENST00000569848	0.0	0.0	MLST8
ENST00000569880	0.0	0.0	TCF12
ENST00000569891	0.0	0.0	CYLD
ENST00000569930	0.0	0.0	TSC2
ENST00000569965	0.0	0.0	PML
ENST00000570021	0.0	0.0	SIN3A
ENST00000570046	0.0	0.0	CBFA2T3
ENST00000570090	0.0	0.0	FUS
ENST00000570115	0.0	0.0	SIN3A
ENST00000570124	0.0	0.0	SIN3A
ENST00000570136	0.0	0.0	PDPK1
ENST00000570161	0.0	0.0	MGA
ENST00000570169	0.0	0.0	TRAF7
ENST00000570213	0.0	0.0	PML
ENST00000570224	0.0	0.0	MLST8
ENST00000570273	0.0	0.0	HERPUD1
ENST00000570487	0.0	0.0	RABEP1
ENST00000570546	0.0	0.0	CIITA
ENST00000570776	0.0	0.0	RNF213
ENST00000570785	0.0	0.0	MYH11
ENST00000570794	0.0	0.0	C15orf65
ENST00000570891	0.0	0.0	RPTOR
ENST00000570939	0.0	0.0	CREBBP
ENST00000570962	0.0	0.0	HLF
ENST00000571033	0.0	0.0	CIC
ENST00000571186	0.0	0.0	CIITA
ENST00000571190	0.0	0.0	CIITA
ENST00000571275	0.0	0.0	MYH11
ENST00000571505	0.0	0.0	MYH11
ENST00000571545	0.0	0.0	CIITA
ENST00000571732	0.0	0.0	YWHAE
ENST00000571763	0.0	0.0	CREBBP
ENST00000571826	0.0	0.0	CREBBP
ENST00000571908	0.0	0.0	RNF213
ENST00000571910	0.0	0.0	MYH11
ENST00000571942	0.0	0.0	CIC
ENST00000572002	0.0	0.0	HLF
ENST00000572108	0.0	0.0	YWHAE
ENST00000572134	0.0	0.0	CREBBP
ENST00000572173	0.0	0.0	RMI2
ENST00000572234	0.0	0.0	HLF
ENST00000572250	0.0	0.0	RABEP1
ENST00000572429	0.0	0.0	USP6
ENST00000572569	0.0	0.0	CREBBP
ENST00000572622	0.0	0.0	RNF213
ENST00000572665	0.0	0.0	CIITA
ENST00000572681	0.0	0.0	CIC
ENST00000572686	0.0	0.0	SPOP
ENST00000572733	0.0	0.0	RPTOR
ENST00000572949	0.0	0.0	USP6
ENST00000572992	0.0	0.0	RMI2
ENST00000573018	0.0	0.0	ERCC4
ENST00000573020	0.0	0.0	HLF
ENST00000573026	0.0	0.0	YWHAE
ENST00000573038	0.0	0.0	RNF213
ENST00000573163	0.0	0.0	RPTOR
ENST00000573196	0.0	0.0	YWHAE
ENST00000573309	0.0	0.0	CIITA
ENST00000573349	0.0	0.0	CIC
ENST00000573422	0.0	0.0	HLF
ENST00000573517	0.0	0.0	CREBBP
ENST00000573548	0.0	0.0	RNF213
ENST00000573672	0.0	0.0	CREBBP
ENST00000573746	0.0	0.0	RPTOR
ENST00000573837	0.0	0.0	RPTOR
ENST00000573908	0.0	0.0	MYH11
ENST00000573910	0.0	0.0	RMI2
ENST00000573919	0.0	0.0	RNF213
ENST00000573945	0.0	0.0	HLF
ENST00000574060	0.0	0.0	RNF213
ENST00000574119	0.0	0.0	MYH11
ENST00000574121	0.0	0.0	CCNE1
ENST00000574194	0.0	0.0	ERCC4
ENST00000574568	0.0	0.0	RABEP1
ENST00000574684	0.0	0.0	TP53
ENST00000574740	0.0	0.0	CREBBP
ENST00000574767	0.0	0.0	RPTOR
ENST00000574781	0.0	0.0	ERCC4
ENST00000574788	0.0	0.0	USP6
ENST00000574909	0.0	0.0	RNF213
ENST00000574977	0.0	0.0	PHLPP2
ENST00000575156	0.0	0.0	ERCC4
ENST00000575237	0.0	0.0	CREBBP
ENST00000575243	0.0	0.0	CCNE1
ENST00000575287	0.0	0.0	CIC
ENST00000575307	0.0	0.0	HLF
ENST00000575345	0.0	0.0	HLF
ENST00000575354	0.0	0.0	CIC
ENST00000575475	0.0	0.0	RABEP1
ENST00000575513	0.0	0.0	CIITA
ENST00000575542	0.0	0.0	RPTOR
ENST00000575709	0.0	0.0	USP6
ENST00000575839	0.0	0.0	CIC
ENST00000575868	0.0	0.0	HLF
ENST00000575977	0.0	0.0	YWHAE
ENST00000575991	0.0	0.0	RABEP1
ENST00000576024	0.0	0.0	TP53
ENST00000576027	0.0	0.0	RMI2
ENST00000576164	0.0	0.0	MYH11
ENST00000576348	0.0	0.0	ERCC4
ENST00000576366	0.0	0.0	RPTOR
ENST00000576505	0.0	0.0	CIC
ENST00000576532	0.0	0.0	CCNE1
ENST00000576601	0.0	0.0	CIITA
ENST00000576720	0.0	0.0	CREBBP
ENST00000576790	0.0	0.0	MYH11
ENST00000576854	0.0	0.0	YWHAE
ENST00000577134	0.0	0.0	SPOP
ENST00000577161	0.0	0.0	RPTOR
ENST00000577241	0.0	0.0	MSI2
ENST00000577253	0.0	0.0	PER1
ENST00000577278	0.0	0.0	AXIN2
ENST00000577363	0.0	0.0	IL6ST
ENST00000577424	0.0	0.0	PER1
ENST00000577461	0.0	0.0	ZNF521
ENST00000577541	0.0	0.0	TOP2A
ENST00000577572	0.0	0.0	SS18
ENST00000577591	0.0	0.0	FLCN
ENST00000577598	0.0	0.0	BRIP1
ENST00000577625	0.0	0.0	RNF43
ENST00000577636	0.0	0.0	SS18
ENST00000577646	0.0	0.0	RARA
ENST00000577706	0.0	0.0	TOP2A
ENST00000577716	0.0	0.0	RNF43
ENST00000577720	0.0	0.0	ZNF521
ENST00000577721	0.0	0.0	SMARCE1
ENST00000577733	0.0	0.0	ASPSCR1
ENST00000577751	0.0	0.0	SS18
ENST00000577775	0.0	0.0	ZNF521
ENST00000577787	0.0	0.0	DDX5
ENST00000577801	0.0	0.0	ZNF521
ENST00000577854	0.0	0.0	CDKN2A
ENST00000577913	0.0	0.0	BRIP1
ENST00000577922	0.0	0.0	DDX5
ENST00000577967	0.0	0.0	NF1
ENST00000578044	0.0	0.0	SMARCE1
ENST00000578089	0.0	0.0	PER1
ENST00000578106	0.0	0.0	SUZ12
ENST00000578112	0.0	0.0	SMARCE1
ENST00000578123	0.0	0.0	AKT2
ENST00000578151	0.0	0.0	RAD51C
ENST00000578153	0.0	0.0	SPECC1
ENST00000578190	0.0	0.0	DDX5
ENST00000578199	0.0	0.0	ERBB2
ENST00000578223	0.0	0.0	PER1
ENST00000578236	0.0	0.0	ASPSCR1
ENST00000578251	0.0	0.0	AXIN2
ENST00000578282	0.0	0.0	AKT2
ENST00000578310	0.0	0.0	AKT2
ENST00000578321	0.0	0.0	SPECC1
ENST00000578361	0.0	0.0	ASPSCR1
ENST00000578373	0.0	0.0	ERBB2
ENST00000578400	0.0	0.0	DDX5
ENST00000578412	0.0	0.0	TOP2A
ENST00000578454	0.0	0.0	NCOA4
ENST00000578456	0.0	0.0	GAS7
ENST00000578491	0.0	0.0	DDX5
ENST00000578502	0.0	0.0	ERBB2
ENST00000578595	0.0	0.0	SS18
ENST00000578599	0.0	0.0	GAS7
ENST00000578615	0.0	0.0	AKT2
ENST00000578630	0.0	0.0	ERBB2
ENST00000578655	0.0	0.0	GAS7
ENST00000578700	0.0	0.0	SS18
ENST00000578709	0.0	0.0	ERBB2
ENST00000578758	0.0	0.0	DDX5
ENST00000578804	0.0	0.0	DDX5
ENST00000578845	0.0	0.0	CDKN2A
ENST00000578950	0.0	0.0	PER1
ENST00000578954	0.0	0.0	SS18
ENST00000578975	0.0	0.0	AKT2
ENST00000578995	0.0	0.0	SMARCE1
ENST00000579003	0.0	0.0	MIR142
ENST00000579028	0.0	0.0	BRIP1
ENST00000579039	0.0	0.0	NCOA4
ENST00000579047	0.0	0.0	AKT2
ENST00000579061	0.0	0.0	SS18
ENST00000579065	0.0	0.0	PER1
ENST00000579081	0.0	0.0	NF1
ENST00000579089	0.0	0.0	MAP2K4
ENST00000579091	0.0	0.0	DDX5
ENST00000579098	0.0	0.0	PER1
ENST00000579111	0.0	0.0	ZNF521
ENST00000579122	0.0	0.0	CDKN2A
ENST00000579123	0.0	0.0	LASP1
ENST00000579140	0.0	0.0	GAS7
ENST00000579158	0.0	0.0	GAS7
ENST00000579180	0.0	0.0	MSI2
ENST00000579203	0.0	0.0	PER1
ENST00000579205	0.0	0.0	MSI2
ENST00000579345	0.0	0.0	AKT2
ENST00000579456	0.0	0.0	CLTC
ENST00000579461	0.0	0.0	DDX5
ENST00000579466	0.0	0.0	MSI2
ENST00000579475	0.0	0.0	NOTCH2
ENST00000579483	0.0	0.0	MSI2
ENST00000579505	0.0	0.0	MSI2
ENST00000579531	0.0	0.0	MSI2
ENST00000579573	0.0	0.0	NCOR1
ENST00000579590	0.0	0.0	MSI2
ENST00000579591	0.0	0.0	CDKN2B
ENST00000579606	0.0	0.0	NCOR1
ENST00000579640	0.0	0.0	SS18
ENST00000579684	0.0	0.0	ASPSCR1
ENST00000579688	0.0	0.0	SPECC1
ENST00000579727	0.0	0.0	RARA
ENST00000579755	0.0	0.0	CDKN2A
ENST00000579815	0.0	0.0	CLTC
ENST00000579974	0.0	0.0	NCOR1
ENST00000579996	0.0	0.0	DDX5
ENST00000580003	0.0	0.0	SS18
ENST00000580014	0.0	0.0	RNF43
ENST00000580026	0.0	0.0	DDX5
ENST00000580043	0.0	0.0	GAS7
ENST00000580070	0.0	0.0	NCOA4
ENST00000580074	0.0	0.0	ERBB2
ENST00000580081	0.0	0.0	CLTC
ENST00000580234	0.0	0.0	BRD2
ENST00000580398	0.0	0.0	SUZ12
ENST00000580419	0.0	0.0	SMARCE1
ENST00000580488	0.0	0.0	ZNF521
ENST00000580513	0.0	0.0	AXIN2
ENST00000580534	0.0	0.0	ASPSCR1
ENST00000580554	0.0	0.0	NCOR1
ENST00000580617	0.0	0.0	NCOR1
ENST00000580642	0.0	0.0	SS18
ENST00000580654	0.0	0.0	SMARCE1
ENST00000580747	0.0	0.0	AKT2
ENST00000580751	0.0	0.0	SS18
ENST00000580811	0.0	0.0	GAS7
ENST00000580865	0.0	0.0	GAS7
ENST00000580878	0.0	0.0	AKT2
ENST00000580934	0.0	0.0	SPECC1
ENST00000580958	0.0	0.0	SS18
ENST00000581002	0.0	0.0	BRD2
ENST00000581021	0.0	0.0	SS18
ENST00000581055	0.0	0.0	TOP2A
ENST00000581082	0.0	0.0	PER1
ENST00000581112	0.0	0.0	GAS7
ENST00000581113	0.0	0.0	NF1
ENST00000581208	0.0	0.0	VEZF1
ENST00000581221	0.0	0.0	RAD51C
ENST00000581230	0.0	0.0	DDX5
ENST00000581237	0.0	0.0	DDX5
ENST00000581395	0.0	0.0	PER1
ENST00000581399	0.0	0.0	SPECC1
ENST00000581484	0.0	0.0	ASPSCR1
ENST00000581485	0.0	0.0	LASP1
ENST00000581486	0.0	0.0	NCOA4
ENST00000581523	0.0	0.0	MSI2
ENST00000581551	0.0	0.0	DDX5
ENST00000581570	0.0	0.0	SS18
ENST00000581582	0.0	0.0	AKT2
ENST00000581593	0.0	0.0	CDK12
ENST00000581608	0.0	0.0	ASPSCR1
ENST00000581647	0.0	0.0	ASPSCR1
ENST00000581693	0.0	0.0	DDX5
ENST00000581697	0.0	0.0	DDX5
ENST00000581703	0.0	0.0	PER1
ENST00000581776	0.0	0.0	MSI2
ENST00000581790	0.0	0.0	NF1
ENST00000581806	0.0	0.0	DDX5
ENST00000581868	0.0	0.0	RNF43
ENST00000581869	0.0	0.0	ZNF521
ENST00000581871	0.0	0.0	GAS7
ENST00000581941	0.0	0.0	MAP2K4
ENST00000581963	0.0	0.0	CDK12
ENST00000581973	0.0	0.0	SPECC1
ENST00000582019	0.0	0.0	ASPSCR1
ENST00000582063	0.0	0.0	SPECC1
ENST00000582092	0.0	0.0	SS18
ENST00000582183	0.0	0.0	MAP2K4
ENST00000582226	0.0	0.0	SPECC1
ENST00000582293	0.0	0.0	RNF43
ENST00000582326	0.0	0.0	DDX5
ENST00000582355	0.0	0.0	ASPSCR1
ENST00000582357	0.0	0.0	NCOR1
ENST00000582377	0.0	0.0	MAP2K4
ENST00000582404	0.0	0.0	ASPSCR1
ENST00000582448	0.0	0.0	SS18
ENST00000582449	0.0	0.0	SRSF2
ENST00000582453	0.0	0.0	MSI2
ENST00000582565	0.0	0.0	NCOR1
ENST00000582584	0.0	0.0	ZNF521
ENST00000582604	0.0	0.0	SPECC1
ENST00000582648	0.0	0.0	ERBB2
ENST00000582719	0.0	0.0	PER1
ENST00000582772	0.0	0.0	MSI2
ENST00000582788	0.0	0.0	ERBB2
ENST00000582792	0.0	0.0	SS18
ENST00000582818	0.0	0.0	ERBB2
ENST00000582892	0.0	0.0	NF1
ENST00000582897	0.0	0.0	MAP2K4
ENST00000582914	0.0	0.0	RARA
ENST00000582955	0.0	0.0	SMARCE1
ENST00000582970	0.0	0.0	RNF213
ENST00000583005	0.0	0.0	ZNF521
ENST00000583038	0.0	0.0	ERBB2
ENST00000583142	0.0	0.0	ASPSCR1
ENST00000583149	0.0	0.0	IL6ST
ENST00000583201	0.0	0.0	DDX5
ENST00000583212	0.0	0.0	DDX5
ENST00000583226	0.0	0.0	NCOR1
ENST00000583234	0.0	0.0	NCOR1
ENST00000583239	0.0	0.0	DDX5
ENST00000583260	0.0	0.0	CD79B
ENST00000583294	0.0	0.0	SMARCE1
